placename,alma_id,title,date,start_year,end_year,ie_id,image_id
Fryerstown,9937226583607636,"Weatherboard house surrounded by trees, Fryerstown, Victoria.",[between 1870 and 1910?],1870,1910,IE20670879,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670879:FL20802076.jpg
Fryerstown,9937217593607636,"View across paddocks with man seated on rocky outcrop, Fryerstown area, Victoria.",[between 1900 and 1910?],1900,1910,IE20670209,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670209:FL20800958.jpg
Fryerstown,9937217253607636,"Elevated view of Fryerstown, Victoria.",[between 1870 and 1910?],1870,1910,IE20669934,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20669934:FL20802680.jpg
Fryerstown,9937191733607636,"Looking along main street of Fryerstown, Victoria.",[between 1900 and 1910?],1900,1910,IE20670469,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670469:FL20802672.jpg
Fryerstown,9937191663607636,"Elevated view over town, Fryerstown, Victoria.",[between 1870 and 1910],1870,1910,IE20670639,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670639:FL20803802.jpg
Fryerstown,9937191503607636,"Six men beside a river winding through country landscape, Fryerstown, Victoria.",[between 1870 and 1910],1870,1910,IE20671699,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671699:FL20804242.jpg
Fryerstown,9937191483607636,"Men and horses beside a creek, Fryerstown, Victoria.",[between 1870 and 1910],1870,1910,IE20671894,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671894:FL20802238.jpg
Fryerstown,9937191473607636,"Portrait photograph of a group of men, Fryerstown, Victoria.",[between 1870 and 1910],1870,1910,IE20671224,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671224:FL20801110.jpg
Fryerstown,9937191403607636,"Elevated view of Fryerstown, Victoria.",[between 1900 and 1910?],1900,1910,IE20671004,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671004:FL20802906.jpg
Fryerstown,9937187753607636,Fryerstown in the sixties.,[1900?],1900,1900,IE20671789,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671789:FL20801538.jpg
Fryerstown,9937187703607636,Fryerstown in the sixties.,[1900?],1900,1900,IE20672114,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20672114:FL20803694.jpg
Fryerstown,9937164343607636,Fryerstown in the sixties.,[1890?],1890,1890,IE20670739,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670739:FL20801174.jpg
Fryerstown,9939662442007636,"The Constable's House, later the School Master's House, Camp Street, Fryerstown.",[between 1870 and 1910?],1870,1910,IE20670994,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670994:FL20802836.jpg
Fryerstown,9937232053607636,"The Cumberland Hotel, Fryerstown, Victoria.",[between 1900 and 1914?],1900,1914,IE20671034,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671034:FL20803130.jpg
Fryerstown,9937217363607636,"Courthouse, corner of Castlemaine and Market Streets, Fryerstown.",[between 1870 and 1910?],1870,1910,IE20670889,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20670889:FL20802154.jpg
Fryerstown,9937217623607636,"View of street showing the Bridge Inn, corner of Castlemaine Street and South Parade, looking west, Fryerstown, Victoria.",[between 1870 and 1910?],1870,1910,IE20671454,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671454:FL20802600.jpg
Fryerstown,9939652662907636,"Mounted police officer in front of weatherboard house, Fryerstown, Victoria.",[between 1870 and 1910?],1870,1910,IE20671689,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE20671689:FL20804168.jpg
