mms,title,lds19,publisher,format,genre,lds03,trove_note,trove_url,place_x,placename,place_y,corrected,possible,placename_corrected,placename_upper,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,feature_order
9933483983607636,Stratford sentinel and Briagolong express (Online) | The Stratford sentinel and Briagolong express.,1911-1916,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Stratford | Australia--Victoria--Briagolong,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title607,Australia--Victoria--Stratford,Stratford,,,,Stratford,STRATFORD,VIC,WELLINGTON SHIRE,102849.0,Stratford,REGISTERED,LOCB,LOCALITY,147.1085313,-37.9576269,102835.0,1.0
9933483983607636,Stratford sentinel and Briagolong express (Online) | The Stratford sentinel and Briagolong express.,1911-1916,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Stratford | Australia--Victoria--Briagolong,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title607,Australia--Victoria--Briagolong,Briagolong,,,,Briagolong,BRIAGOLONG,VIC,WELLINGTON SHIRE,100488.0,BRIAGOLONG,REGISTERED,LOCB,LOCALITY,147.0847351,-37.8038385,100474.0,1.0
9933483963607636,West Wimmera mail and Natimuk advertiser (Online) | The West Wimmera mail and Natimuk advertiser.,1913-1918,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Natimuk | Australia--Victoria--Wimmera,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title622,Australia--Victoria--Natimuk,Natimuk,,,,Natimuk,NATIMUK,VIC,HORSHAM RURAL CITY,102301.0,NATIMUK,REGISTERED,LOCB,LOCALITY,141.9384411,-36.7260664,102287.0,1.0
9933483963607636,West Wimmera mail and Natimuk advertiser (Online) | The West Wimmera mail and Natimuk advertiser.,1913-1918,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Natimuk | Australia--Victoria--Wimmera,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title622,Australia--Victoria--Wimmera,Wimmera,Australia--Victoria--Wimmera,,wikidata,Wimmera,WIMMERA,,,,,,,,,,,
9933483873607636,Ovens and Murray advertiser (Online) | The Ovens and Murray advertiser.,1855-1918,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Beechworth | Australia--Victoria--Ovens,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title326,Australia--Victoria--Beechworth,Beechworth,,,,Beechworth,BEECHWORTH,VIC,INDIGO SHIRE,100325.0,BEECHWORTH,REGISTERED,LOCB,LOCALITY,146.6599779,-36.3339036,100311.0,1.0
9933483873607636,Ovens and Murray advertiser (Online) | The Ovens and Murray advertiser.,1855-1918,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Beechworth | Australia--Victoria--Ovens,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title326,Australia--Victoria--Ovens,Ovens,,,,Ovens,OVENS,VIC,ALPINE SHIRE,102438.0,OVENS,REGISTERED,LOCB,LOCALITY,146.78476,-36.6046949,102424.0,1.0
9933483863607636,Gippsland guardian (Online) | Gippsland guardian.,1855-1868,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Gippsland | Australia--Victoria--Port Albert,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title484,Australia--Victoria--Gippsland,Gippsland,Australia--Victoria--Gippsland,,wikidata,Gippsland,GIPPSLAND,,,,,,,,,,,
9933483863607636,Gippsland guardian (Online) | Gippsland guardian.,1855-1868,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Gippsland | Australia--Victoria--Port Albert,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title484,Australia--Victoria--Port Albert,Port Albert,,,,Port Albert,PORT ALBERT,VIC,WELLINGTON SHIRE,102536.0,PORT ALBERT,REGISTERED,LOCB,LOCALITY,146.6560231,-38.691331,102522.0,1.0
9933468133607636,Oakleigh & Caulfield guardian,1907-1907,Oakleigh Victoria : Angus Francis Turnley,volumes : 61-65 cm,Newspapers,Australia--Victoria--Oakleigh | Australia--Victoria--Caulfield,,,Australia--Victoria--Oakleigh,Oakleigh,,,,Oakleigh,OAKLEIGH,VIC,MONASH CITY,102413.0,Oakleigh,REGISTERED,LOCB,LOCALITY,145.096079,-37.899282,102399.0,1.0
9933468133607636,Oakleigh & Caulfield guardian,1907-1907,Oakleigh Victoria : Angus Francis Turnley,volumes : 61-65 cm,Newspapers,Australia--Victoria--Oakleigh | Australia--Victoria--Caulfield,,,Australia--Victoria--Caulfield,Caulfield,,,,Caulfield,CAULFIELD,VIC,GLEN EIRA CITY,100708.0,CAULFIELD,REGISTERED,LOCB,LOCALITY,145.0265624,-37.8840043,100694.0,1.0
9933468093607636,Oakleigh guardian and Fern Tree Gully news,1907-1907,Oakleigh Victoria : Angus Francis Turnley,volumes : 64 cm,Newspapers,Australia--Victoria--Oakleigh | Australia--Victoria--Ferntree Gully,,,Australia--Victoria--Oakleigh,Oakleigh,,,,Oakleigh,OAKLEIGH,VIC,MONASH CITY,102413.0,Oakleigh,REGISTERED,LOCB,LOCALITY,145.096079,-37.899282,102399.0,1.0
9933468093607636,Oakleigh guardian and Fern Tree Gully news,1907-1907,Oakleigh Victoria : Angus Francis Turnley,volumes : 64 cm,Newspapers,Australia--Victoria--Oakleigh | Australia--Victoria--Ferntree Gully,,,Australia--Victoria--Ferntree Gully,Ferntree Gully,,,,Ferntree Gully,FERNTREE GULLY,VIC,KNOX CITY,101165.0,FERNTREE GULLY,REGISTERED,LOCB,LOCALITY,145.2820852,-37.8861615,101151.0,1.0
9933462613607636,The Outtrim news and miners' representative.,1899-1909,"Outtrim, Victoria : E.H.C. Brown",volumes : 46-64 cm,Newspapers,Australia--Victoria--Outtrim | Australia--Victoria--Korumburra,,,Australia--Victoria--Outtrim,Outtrim,,,,Outtrim,OUTTRIM,VIC,BASS COAST SHIRE,102435.0,OUTTRIM,REGISTERED,LOCB,LOCALITY,145.7459461,-38.559988,102421.0,1.0
9933462613607636,The Outtrim news and miners' representative.,1899-1909,"Outtrim, Victoria : E.H.C. Brown",volumes : 46-64 cm,Newspapers,Australia--Victoria--Outtrim | Australia--Victoria--Korumburra,,,Australia--Victoria--Korumburra,Korumburra,,,,Korumburra,KORUMBURRA,VIC,SOUTH GIPPSLAND SHIRE,101718.0,KORUMBURRA,REGISTERED,LOCB,LOCALITY,145.823444,-38.438729,101704.0,1.0
9933409623607636,Merino chronicle and the Tahara and Digby reporter.,1909-1939,Casterton Victoria : Edward Francis Hughes,volumes ; 69 cm,Newspapers,Australia--Victoria--Merino | Australia--Victoria--Casterton,,,Australia--Victoria--Merino,Merino,,,,Merino,MERINO,VIC,GLENELG SHIRE,102021.0,Merino,REGISTERED,LOCB,LOCALITY,141.5442988,-37.7265644,102007.0,1.0
9933409623607636,Merino chronicle and the Tahara and Digby reporter.,1909-1939,Casterton Victoria : Edward Francis Hughes,volumes ; 69 cm,Newspapers,Australia--Victoria--Merino | Australia--Victoria--Casterton,,,Australia--Victoria--Casterton,Casterton,,,,Casterton,CASTERTON,VIC,GLENELG SHIRE,100700.0,CASTERTON,REGISTERED,LOCB,LOCALITY,141.3344771,-37.600266,100686.0,1.0
9933409243607636,Melbŏn ilyo sinmun = the Sunday news Melbourne.,2006-2010,"Ashburton, Vic. : Melbŏn ilyo sinmun The Sunday news Melbourne | Ashburton Victoria : 멜번 일요신문 The Sunday news Melbourne",volumes : colour illustrations ; 39 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Ashburton,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9933409243607636,Melbŏn ilyo sinmun = the Sunday news Melbourne.,2006-2010,"Ashburton, Vic. : Melbŏn ilyo sinmun The Sunday news Melbourne | Ashburton Victoria : 멜번 일요신문 The Sunday news Melbourne",volumes : colour illustrations ; 39 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Ashburton,,,Australia--Victoria--Ashburton,Ashburton,,,,Ashburton,ASHBURTON,VIC,BOROONDARA CITY,100202.0,ASHBURTON,REGISTERED,LOCB,LOCALITY,145.0801884,-37.8676563,100188.0,1.0
9933408843607636,Merino chronicle and Digby and Tahara reporter.,1905-1909,Casterton Victoria : Edward Francis Hughes,volumes ; 69 cm,Newspapers,Australia--Victoria--Merino | Australia--Victoria--Casterton,,,Australia--Victoria--Merino,Merino,,,,Merino,MERINO,VIC,GLENELG SHIRE,102021.0,Merino,REGISTERED,LOCB,LOCALITY,141.5442988,-37.7265644,102007.0,1.0
9933408843607636,Merino chronicle and Digby and Tahara reporter.,1905-1909,Casterton Victoria : Edward Francis Hughes,volumes ; 69 cm,Newspapers,Australia--Victoria--Merino | Australia--Victoria--Casterton,,,Australia--Victoria--Casterton,Casterton,,,,Casterton,CASTERTON,VIC,GLENELG SHIRE,100700.0,CASTERTON,REGISTERED,LOCB,LOCALITY,141.3344771,-37.600266,100686.0,1.0
9933341693607636,Ενημερωση = Enimerosi.,1987-1987,Collingwood Victoria : Lonsdale Press P/L,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Collingwood,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9933341693607636,Ενημερωση = Enimerosi.,1987-1987,Collingwood Victoria : Lonsdale Press P/L,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Collingwood,,,Australia--Victoria--Collingwood,Collingwood,,,,Collingwood,COLLINGWOOD,VIC,YARRA CITY,100812.0,COLLINGWOOD,REGISTERED,LOCB,LOCALITY,144.98816,-37.8018633,100798.0,1.0
9933236453607636,Monash leader.,2015-2020,Blackburn Vic. : Fiona Mellor,volumes : illustrations (some colour) ; 31-41 cm.,Newspapers,Australia--Victoria--Monash | Australia--Victoria--Blackburn,,,Australia--Victoria--Monash,Monash,Australia--Victoria--Monash,Monash City,,Monash City,MONASH CITY,VIC,MONASH CITY,17358.0,MONASH CITY,REGISTERED,LGA,LOCAL GOVERNMENT AREA,145.147367,-37.8951258,30479.0,2.0
9933236453607636,Monash leader.,2015-2020,Blackburn Vic. : Fiona Mellor,volumes : illustrations (some colour) ; 31-41 cm.,Newspapers,Australia--Victoria--Monash | Australia--Victoria--Blackburn,,,Australia--Victoria--Blackburn,Blackburn,,,,Blackburn,BLACKBURN,VIC,WHITEHORSE CITY,100400.0,BLACKBURN,REGISTERED,LOCB,LOCALITY,145.1520365,-37.8215344,100386.0,1.0
9933236303607636,Greater Dandenong leader.,2015-2020,Frankston Vic. : Fiona Mellor,volumes : illustrations (some colour) ; 31-41 cm.,Newspapers,Australia--Victoria--Frankston | Australia--Victoria--Greater Dandenong,,,Australia--Victoria--Frankston,Frankston,,,,Frankston,FRANKSTON,VIC,FRANKSTON CITY,101201.0,FRANKSTON,REGISTERED,LOCB,LOCALITY,145.1414278,-38.150865,101187.0,1.0
9933236303607636,Greater Dandenong leader.,2015-2020,Frankston Vic. : Fiona Mellor,volumes : illustrations (some colour) ; 31-41 cm.,Newspapers,Australia--Victoria--Frankston | Australia--Victoria--Greater Dandenong,,,Australia--Victoria--Greater Dandenong,Greater Dandenong,Australia--Victoria--Greater Dandenong,Greater Dandenong City,,Greater Dandenong City,GREATER DANDENONG CITY,VIC,GREATER DANDENONG CITY,10756.0,GREATER DANDENONG CITY,REGISTERED,LGA,LOCAL GOVERNMENT AREA,145.1901448,-38.0040147,30456.0,2.0
9933200333607636,"New life (Melbourne, Vic. : Online) | New life : Australia's christian newspaper.",2011-,Mitcham VIC : New Life Australia Ltd,1 online resource : colour illustrations. | text file PDF,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Mitcham,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9933200333607636,"New life (Melbourne, Vic. : Online) | New life : Australia's christian newspaper.",2011-,Mitcham VIC : New Life Australia Ltd,1 online resource : colour illustrations. | text file PDF,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Mitcham,,,Australia--Victoria--Mitcham,Mitcham,,,,Mitcham,MITCHAM,VIC,WHITEHORSE CITY,102076.0,MITCHAM,REGISTERED,LOCB,LOCALITY,145.199006,-37.8169362,102062.0,1.0
9932881843607636,"Express (Bacchus Marsh, Vic.) | The Express.",1981-1994,"Bacchus Marsh, Vic. : Crisp & Co.",volumes : illustrations (some colour) ; 42-45 cm.,Newspapers,Australia--Victoria--Bacchus Marsh | Australia--Victoria--Melton,,,Australia--Victoria--Bacchus Marsh,Bacchus Marsh,,,,Bacchus Marsh,BACCHUS MARSH,VIC,MOORABOOL SHIRE,100222.0,BACCHUS MARSH,REGISTERED,LOCB,LOCALITY,144.4491652,-37.6752111,100208.0,1.0
9932881843607636,"Express (Bacchus Marsh, Vic.) | The Express.",1981-1994,"Bacchus Marsh, Vic. : Crisp & Co.",volumes : illustrations (some colour) ; 42-45 cm.,Newspapers,Australia--Victoria--Bacchus Marsh | Australia--Victoria--Melton,,,Australia--Victoria--Melton,Melton,,,,Melton,MELTON,VIC,MELTON CITY,102003.0,Melton,REGISTERED,LOCB,LOCALITY,144.6128066,-37.6778432,101989.0,1.0
9932866463607636,"Voce d'Italia (St. Kilda, Vic) | La voce d'Italia.",1969-19uu,"St. Kilda, Vic. : La Voce d'Italia",volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Melbourne,,,Australia--Victoria--St. Kilda,St Kilda,,,,St Kilda,ST KILDA,VIC,PORT PHILLIP CITY,102815.0,ST KILDA,REGISTERED,LOCB,LOCALITY,144.9819636,-37.8642271,102801.0,1.0
9932866463607636,"Voce d'Italia (St. Kilda, Vic) | La voce d'Italia.",1969-19uu,"St. Kilda, Vic. : La Voce d'Italia",volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9932841693607636,Voice on Pako.,2014-,"Ocean Grove, Vic : Voice On Pako",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Ocean Grove | Australia--Victoria--Geelong,,,Australia--Victoria--Ocean Grove,Ocean Grove,,,,Ocean Grove,OCEAN GROVE,VIC,GREATER GEELONG CITY,102420.0,OCEAN GROVE,REGISTERED,LOCB,LOCALITY,144.537538,-38.2606256,102406.0,1.0
9932841693607636,Voice on Pako.,2014-,"Ocean Grove, Vic : Voice On Pako",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Ocean Grove | Australia--Victoria--Geelong,,,Australia--Victoria--Geelong,Geelong,,,,Geelong,GEELONG,VIC,GREATER GEELONG CITY,101227.0,GEELONG,REGISTERED,LOCB,LOCALITY,144.362887,-38.14813,101213.0,1.0
9932589813607636,The courier and licensed victuallers' advocate.,1899-1900,"Melbourne, Vic. : Sidney Arthur King",volumes : 62 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--South Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9932589813607636,The courier and licensed victuallers' advocate.,1899-1900,"Melbourne, Vic. : Sidney Arthur King",volumes : 62 cm,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--South Melbourne,,,Australia--Victoria--South Melbourne,South Melbourne,,,,South Melbourne,SOUTH MELBOURNE,VIC,PORT PHILLIP CITY,102781.0,SOUTH MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9560611,-37.8340449,102767.0,1.0
9932571223607636,Hawthorn & Kew express.,1890-1909,Hawthorn Vic. : Asher & Co.,volumes : 42 cm,Newspapers,Australia--Victoria--Hawthorn | Australia--Victoria--Kew,,,Australia--Victoria--Hawthorn,Hawthorn,,,,Hawthorn,HAWTHORN,VIC,BOROONDARA CITY,101436.0,Hawthorn,REGISTERED,LOCB,LOCALITY,145.0306332,-37.8286033,101422.0,1.0
9932571223607636,Hawthorn & Kew express.,1890-1909,Hawthorn Vic. : Asher & Co.,volumes : 42 cm,Newspapers,Australia--Victoria--Hawthorn | Australia--Victoria--Kew,,,Australia--Victoria--Kew,Kew,,,,Kew,KEW,VIC,BOROONDARA CITY,101649.0,KEW,REGISTERED,LOCB,LOCALITY,145.0308977,-37.8014592,101635.0,1.0
9932502533607636,Diamond Valley torch,1974-1974,West Preston : Jim Scott,volumes : illustrations ; 45 cm,Newspapers,Australia--Victoria--West Preston | Australia--Victoria--Greensborough,,,Australia--Victoria--West Preston,West Preston,Australia--Victoria--West Preston,Preston,,Preston,PRESTON,VIC,DAREBIN CITY,102556.0,PRESTON,REGISTERED,LOCB,LOCALITY,145.0090877,-37.7416369,102542.0,1.0
9932502533607636,Diamond Valley torch,1974-1974,West Preston : Jim Scott,volumes : illustrations ; 45 cm,Newspapers,Australia--Victoria--West Preston | Australia--Victoria--Greensborough,,,Australia--Victoria--Greensborough,Greensborough,,,,Greensborough,GREENSBOROUGH,VIC,NILLUMBIK SHIRE,101382.0,GREENSBOROUGH,REGISTERED,LOCB,LOCALITY,145.110065,-37.6863117,101368.0,1.0
9932434443607636,"Situation (St. Kilda, Vic.) | The Situation.",200u-,"St. Kilda, Vic. Open News Pty Ltd",volumes : illustrations (some colour) ; 41 cm.,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Bendigo,,,Australia--Victoria--St. Kilda,St Kilda,,,,St Kilda,ST KILDA,VIC,PORT PHILLIP CITY,102815.0,ST KILDA,REGISTERED,LOCB,LOCALITY,144.9819636,-37.8642271,102801.0,1.0
9932434443607636,"Situation (St. Kilda, Vic.) | The Situation.",200u-,"St. Kilda, Vic. Open News Pty Ltd",volumes : illustrations (some colour) ; 41 cm.,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Bendigo,,,Australia--Victoria--Bendigo,Bendigo,,,,Bendigo,BENDIGO,VIC,GREATER BENDIGO CITY,100348.0,BENDIGO,REGISTERED,LOCB,LOCALITY,144.280158,-36.7561667,100334.0,1.0
9932394203607636,G town : news + events + arts & lifestyle.,2015-2015,"St. Kilda, Vic. Open News Pty Ltd",volumes : illustrations (some colour) ; 41 cm.,Newspapers,Australia--Victoria--Geelong | Australia--Victoria--St. Kilda,,,Australia--Victoria--Geelong,Geelong,,,,Geelong,GEELONG,VIC,GREATER GEELONG CITY,101227.0,GEELONG,REGISTERED,LOCB,LOCALITY,144.362887,-38.14813,101213.0,1.0
9932394203607636,G town : news + events + arts & lifestyle.,2015-2015,"St. Kilda, Vic. Open News Pty Ltd",volumes : illustrations (some colour) ; 41 cm.,Newspapers,Australia--Victoria--Geelong | Australia--Victoria--St. Kilda,,,Australia--Victoria--St. Kilda,St Kilda,,,,St Kilda,ST KILDA,VIC,PORT PHILLIP CITY,102815.0,ST KILDA,REGISTERED,LOCB,LOCALITY,144.9819636,-37.8642271,102801.0,1.0
9932382293607636,The Westsider.,2014-,"St. Kilda, Vic. : Open News Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Melbourne,,,Australia--Victoria--St. Kilda,St Kilda,,,,St Kilda,ST KILDA,VIC,PORT PHILLIP CITY,102815.0,ST KILDA,REGISTERED,LOCB,LOCALITY,144.9819636,-37.8642271,102801.0,1.0
